id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
65553,32776,65552,340,6779,48883000,3141,2,0,29
65554,32777,65555,6779,348,14422000,3961,4,0,72
65555,32777,65554,348,6779,85577000,2613,7,0,74
65556,32778,65557,6779,3481,80477000,1766,8,0,97
65557,32778,65556,3481,6779,19522000,1017,4,100,66
65558,32779,65559,6780,3639,85790000,3511,5,0,18
65559,32779,65558,3639,6780,14208000,4284,6,0,55
65560,32780,65561,6780,356,73905000,2247,9,0,26
65561,32780,65560,356,6780,26095000,2062,4,0,19
65562,32781,65563,6780,3052,88363000,2582,7,0,46
65563,32781,65562,3052,6780,11637000,1742,5,0,70
65564,32782,65565,6781,3926,62025000,2394,7,0,65
65565,32782,65564,3926,6781,37974000,3726,3,10,68
65566,32783,65567,6781,342,20760000,2014,9,0,89
65567,32783,65566,342,6781,79240000,4748,6,0,58
65568,32784,65569,6781,77,59044000,2566,1,0,79
65569,32784,65568,77,6781,40954000,3786,5,0,91
65570,32785,65571,6782,1712,62373000,1072,9,0,27
65571,32785,65570,1712,6782,37626000,3856,8,0,15
65572,32786,65573,6782,3759,59621000,1094,9,0,28
65573,32786,65572,3759,6782,40377000,2696,7,10,57
65574,32787,65575,6782,352,61695000,1280,3,0,39
65575,32787,65574,352,6782,38303000,1692,8,0,57
65576,32788,65577,6783,177,72215000,4139,7,10,27
65577,32788,65576,177,6783,27785000,3401,8,0,99
65578,32789,65579,6783,1351,82849000,1135,3,0,47
65579,32789,65578,1351,6783,17150000,4356,9,0,45
65580,32790,65581,6783,2712,2927000,1909,4,1000,16
65581,32790,65580,2712,6783,97073000,1907,6,0,81
65582,32791,65583,6784,3297,56461000,2815,2,0,33
65583,32791,65582,3297,6784,43540000,3857,6,0,85
65584,32792,65585,6784,227,8407000,4959,9,0,18
65585,32792,65584,227,6784,91593000,2109,8,0,87
65586,32793,65587,6784,130,44335000,3207,9,1000,95
65587,32793,65586,130,6784,55666000,4942,4,0,78
65588,32794,65589,6785,77,19594000,2221,6,10,57
65589,32794,65588,77,6785,80406000,2955,5,0,92
65590,32795,65591,6785,4377,63740000,4726,7,0,25
65591,32795,65590,4377,6785,36260000,3981,7,100,45
65592,32796,65593,6785,349,34525000,2375,7,10,74
65593,32796,65592,349,6785,65475000,3679,1,0,64
65594,32797,65595,6786,345,39745000,1733,7,0,84
65595,32797,65594,345,6786,60256000,3576,3,1000,55
65596,32798,65597,6786,359,32458000,2703,5,0,82
65597,32798,65596,359,6786,67543000,3695,5,0,55
65598,32799,65599,6786,1606,94464000,1777,9,0,40
65599,32799,65598,1606,6786,5535000,2127,9,10,77
65600,32800,65601,6787,3995,33170000,1668,7,10,39
65601,32800,65600,3995,6787,66831000,4728,8,10,73
65602,32801,65603,6787,3765,3134000,1303,5,0,32
65603,32801,65602,3765,6787,96864000,2774,5,10,95
65604,32802,65605,6787,852,62827000,3592,4,0,45
65605,32802,65604,852,6787,37172000,2080,9,0,72
65606,32803,65607,6788,2,46504000,3143,1,0,20
65607,32803,65606,2,6788,53495000,4417,6,0,57
65608,32804,65609,6788,255,78897000,2356,4,0,81
65609,32804,65608,255,6788,21103000,1128,5,10,99
65610,32805,65611,6788,5387,58240000,2894,9,0,91
65611,32805,65610,5387,6788,41761000,4595,8,0,25
65612,32806,65613,6789,4100,86616000,1449,8,100,46
65613,32806,65612,4100,6789,13382000,2931,5,10,99
65614,32807,65615,6789,3015,3351000,3090,2,10,38
65615,32807,65614,3015,6789,96649000,1486,1,0,94
65616,32808,65617,6789,513,31187000,3662,8,10,25
65617,32808,65616,513,6789,68811000,4155,7,0,52
65618,32809,65619,6790,2355,36824000,4804,1,0,40
65619,32809,65618,2355,6790,63176000,1089,1,0,83
65620,32810,65621,6790,539,98315000,2786,8,0,36
65621,32810,65620,539,6790,1685000,3502,5,0,45
65622,32811,65623,6790,468,79748000,4333,4,1000,89
65623,32811,65622,468,6790,20252000,3909,2,0,11
65624,32812,65625,6791,2904,39607000,1758,1,100,32
65625,32812,65624,2904,6791,60391000,1663,6,10,16
65626,32813,65627,6791,3637,77232000,4904,4,0,29
65627,32813,65626,3637,6791,22767000,1646,6,10,11
65628,32814,65629,6791,109,69055000,4904,7,10,99
65629,32814,65628,109,6791,30946000,4913,6,0,98
65630,32815,65631,6792,3231,53703000,2552,4,0,21
65631,32815,65630,3231,6792,46296000,2592,5,0,83
65632,32816,65633,6792,24,6273000,1759,1,0,78
65633,32816,65632,24,6792,93725000,1213,1,0,93
65634,32817,65635,6792,46,91896000,4898,5,0,57
65635,32817,65634,46,6792,8104000,3621,2,10,56
65636,32818,65637,6793,162,64874000,3726,1,0,81
65637,32818,65636,162,6793,35126000,1931,4,10,40
65638,32819,65639,6793,334,47540000,2899,5,0,66
65639,32819,65638,334,6793,52459000,2158,1,10,97
65640,32820,65641,6793,4139,73686000,2849,2,0,64
65641,32820,65640,4139,6793,26313000,2034,4,10,19
65642,32821,65643,6794,1357,28853000,2739,9,10,39
65643,32821,65642,1357,6794,71147000,4071,2,1000,75
65644,32822,65645,6794,5867,64779000,4161,1,0,25
65645,32822,65644,5867,6794,35222000,2889,5,0,99
65646,32823,65647,6794,101,38637000,1940,3,0,18
65647,32823,65646,101,6794,61364000,4588,5,0,99
65648,32824,65649,6795,1474,72479000,1708,5,0,18
65649,32824,65648,1474,6795,27520000,3794,9,0,79
65650,32825,65651,6795,2,88116000,3379,8,0,33
65651,32825,65650,2,6795,11883000,2617,7,0,92
65652,32826,65653,6795,77,51981000,1271,5,0,30
65653,32826,65652,77,6795,48018000,1548,9,0,18
65654,32827,65655,6796,2450,75605000,3969,5,0,28
65655,32827,65654,2450,6796,24393000,2401,1,0,28
65656,32828,65657,6796,168,5154000,3062,3,10,80
65657,32828,65656,168,6796,94845000,2791,1,0,30
65658,32829,65659,6796,468,40710000,3811,4,0,60
65659,32829,65658,468,6796,59289000,3613,6,0,67
65660,32830,65661,6797,5138,35538000,3077,5,0,14
65661,32830,65660,5138,6797,64463000,3285,7,0,34
65662,32831,65663,6797,3970,1557000,1596,4,0,30
65663,32831,65662,3970,6797,98442000,2015,6,0,12
65664,32832,65665,6797,358,46664000,1057,2,0,37
65665,32832,65664,358,6797,53336000,3734,1,100,58
65666,32833,65667,6798,58,89640000,1201,3,0,89
65667,32833,65666,58,6798,10360000,2601,6,0,88
65668,32834,65669,6798,2,76834000,2707,6,0,73
65669,32834,65668,2,6798,23167000,2808,3,0,19
65670,32835,65671,6798,410,89069000,2934,3,0,91
65671,32835,65670,410,6798,10930000,3824,3,0,89
65672,32836,65673,6799,3829,42160000,3769,4,10,70
65673,32836,65672,3829,6799,57840000,1787,1,0,95
65674,32837,65675,6799,3049,58789000,2498,2,10,84
65675,32837,65674,3049,6799,41211000,3103,5,0,28
65676,32838,65677,6799,4143,4349000,4420,9,0,96
65677,32838,65676,4143,6799,95652000,2694,8,0,32
65678,32839,65679,6800,4229,76916000,2980,3,0,43
65679,32839,65678,4229,6800,23084000,2080,4,0,59
65680,32840,65681,6800,5664,14529000,1425,4,0,13
65681,32840,65680,5664,6800,85471000,3946,1,0,13
65682,32841,65683,6800,76,9977000,3430,2,0,25
65683,32841,65682,76,6800,90024000,2825,6,0,75
65684,32842,65685,6801,5037,14737000,4135,5,0,22
65685,32842,65684,5037,6801,85262000,3261,1,0,43
65686,32843,65687,6801,46,90562000,3196,2,1000,38
65687,32843,65686,46,6801,9438000,2983,6,0,27
65688,32844,65689,6801,3220,72010000,4479,7,0,70
65689,32844,65688,3220,6801,27991000,1369,4,0,43
65690,32845,65691,6802,355,22124000,2457,1,0,99
65691,32845,65690,355,6802,77876000,3659,1,0,70
65692,32846,65693,6802,46,14607000,3625,5,0,64
65693,32846,65692,46,6802,85393000,3936,8,10,44
65694,32847,65695,6802,46,18521000,3417,6,10,20
65695,32847,65694,46,6802,81477000,2256,1,0,36
65696,32848,65697,6803,352,18065000,1813,5,100,77
65697,32848,65696,352,6803,81935000,1766,2,0,71
65698,32849,65699,6803,77,23382000,1056,8,0,41
65699,32849,65698,77,6803,76617000,1478,5,0,93
65700,32850,65701,6803,3074,50724000,4242,4,100,20
65701,32850,65700,3074,6803,49276000,4964,1,0,69
65702,32851,65703,6804,344,42668000,1581,4,0,37
65703,32851,65702,344,6804,57333000,2590,6,0,35
65704,32852,65705,6804,358,81504000,1615,9,10,39
65705,32852,65704,358,6804,18495000,3470,3,0,19
65706,32853,65707,6804,2856,96196000,3525,7,0,67
65707,32853,65706,2856,6804,3802000,3140,7,0,82
65708,32854,65709,6805,234,7635000,1486,5,0,89
65709,32854,65708,234,6805,92364000,2240,2,0,72
65710,32855,65711,6805,6251,785000,3217,2,0,26
65711,32855,65710,6251,6805,99214000,1675,5,10,19
65712,32856,65713,6805,772,25868000,4575,7,0,37
65713,32856,65712,772,6805,74131000,3661,3,10,39
65714,32857,65715,6806,1881,3423000,3235,4,100,50
65715,32857,65714,1881,6806,96576000,4243,8,10,60
65716,32858,65717,6806,3150,25618000,3934,5,10,80
65717,32858,65716,3150,6806,74381000,1472,1,0,61
65718,32859,65719,6806,153,25495000,1169,7,0,59
65719,32859,65718,153,6806,74505000,4270,7,0,78
65720,32860,65721,6807,86,30091000,3748,4,0,27
65721,32860,65720,86,6807,69909000,1311,3,0,32
65722,32861,65723,6807,2640,22564000,2645,1,0,12
65723,32861,65722,2640,6807,77437000,4665,9,0,75
65724,32862,65725,6807,4254,9084000,2010,4,0,81
65725,32862,65724,4254,6807,90916000,2216,1,0,42
65726,32863,65727,6808,4100,56450000,3869,5,10,56
65727,32863,65726,4100,6808,43549000,4429,9,10,88
65728,32864,65729,6808,5452,52306000,1872,5,0,58
65729,32864,65728,5452,6808,47693000,1531,9,0,39
65730,32865,65731,6808,6382,16553000,1331,1,0,43
65731,32865,65730,6382,6808,83446000,4683,7,100,18
65732,32866,65733,6809,2903,16661000,4384,7,1000,57
65733,32866,65732,2903,6809,83338000,4546,1,10,54
65734,32867,65735,6809,862,73361000,3657,4,10,99
65735,32867,65734,862,6809,26639000,2306,6,0,33
65736,32868,65737,6809,46,62190000,2485,8,0,28
65737,32868,65736,46,6809,37809000,1932,5,10,81
65738,32869,65739,6810,3099,70876000,3501,3,1000,68
65739,32869,65738,3099,6810,29123000,2078,9,0,37
65740,32870,65741,6810,70,49608000,4809,7,0,98
65741,32870,65740,70,6810,50392000,4422,6,0,83
65742,32871,65743,6810,2689,96782000,2052,3,0,19
65743,32871,65742,2689,6810,3219000,4476,3,0,17
65744,32872,65745,6811,673,49234000,1873,3,0,58
65745,32872,65744,673,6811,50765000,2553,2,0,83
65746,32873,65747,6811,396,27936000,3879,9,100,46
65747,32873,65746,396,6811,72063000,3677,5,0,24
65748,32874,65749,6811,513,13682000,1461,6,0,38
65749,32874,65748,513,6811,86319000,1378,4,0,26
65750,32875,65751,6812,1205,60585000,4036,2,0,75
65751,32875,65750,1205,6812,39416000,2368,6,10,49
65752,32876,65753,6812,353,30666000,2494,7,0,95
65753,32876,65752,353,6812,69334000,1472,3,0,39
65754,32877,65755,6812,1431,95010000,4030,2,0,33
65755,32877,65754,1431,6812,4989000,3073,4,0,79
65756,32878,65757,6813,2219,84695000,1490,7,0,87
65757,32878,65756,2219,6813,15304000,1988,7,0,87
65758,32879,65759,6813,6695,16212000,3115,7,0,36
65759,32879,65758,6695,6813,83786000,1568,6,0,31
65760,32880,65761,6813,3743,69354000,4845,7,10,34
65761,32880,65760,3743,6813,30644000,2467,7,0,94
65762,32881,65763,6814,5343,69373000,4857,6,1000,97
65763,32881,65762,5343,6814,30626000,1069,8,0,11
65764,32882,65765,6814,979,70486000,4501,8,0,48
65765,32882,65764,979,6814,29514000,2358,1,10,71
65766,32883,65767,6814,1856,59912000,4500,5,0,86
65767,32883,65766,1856,6814,40087000,2987,2,0,19
65768,32884,65769,6815,3639,69428000,4065,6,0,75
65769,32884,65768,3639,6815,30571000,3032,6,0,61
65770,32885,65771,6815,5769,75792000,3496,5,1000,92
65771,32885,65770,5769,6815,24206000,4500,9,0,20
65772,32886,65773,6815,355,3360000,4972,3,0,64
65773,32886,65772,355,6815,96640000,4761,5,10,98
65774,32887,65775,6816,130,80049000,1052,5,0,24
65775,32887,65774,130,6816,19951000,4311,8,0,11
65776,32888,65777,6816,3464,96409000,3545,7,0,63
65777,32888,65776,3464,6816,3589000,2791,1,0,20
65778,32889,65779,6816,95,88234000,3238,4,10,22
65779,32889,65778,95,6816,11766000,1058,6,0,10
65780,32890,65781,6817,46,54867000,4299,9,0,91
65781,32890,65780,46,6817,45132000,3924,4,0,91
65782,32891,65783,6817,2131,45292000,4232,4,1000,89
65783,32891,65782,2131,6817,54708000,1174,7,0,67
65784,32892,65785,6817,149,8281000,3606,6,0,15
65785,32892,65784,149,6817,91718000,3596,3,0,81
65786,32893,65787,6818,3169,60182000,2661,2,0,19
65787,32893,65786,3169,6818,39817000,1631,6,10,78
65788,32894,65789,6818,1476,15180000,3889,9,0,93
65789,32894,65788,1476,6818,84819000,4502,9,0,90
65790,32895,65791,6818,6376,57274000,1806,3,0,60
65791,32895,65790,6376,6818,42727000,4449,9,0,63
65792,32896,65793,6819,145,95014000,1456,2,0,41
65793,32896,65792,145,6819,4984000,1663,4,1000,66
65794,32897,65795,6819,1241,69810000,4166,9,0,93
65795,32897,65794,1241,6819,30189000,2380,7,0,38
65796,32898,65797,6819,1777,2883000,1738,6,0,58
65797,32898,65796,1777,6819,97117000,2859,6,100,63
65798,32899,65799,6820,48,26298000,4314,9,0,50
65799,32899,65798,48,6820,73702000,3389,2,0,40
65800,32900,65801,6820,340,55134000,1129,1,0,23
65801,32900,65800,340,6820,44866000,2674,1,100,51
65802,32901,65803,6820,130,79874000,3471,4,100,96
65803,32901,65802,130,6820,20127000,3979,6,0,87
65804,32902,65805,6821,4254,52576000,3340,2,0,16
65805,32902,65804,4254,6821,47426000,4805,3,0,55
65806,32903,65807,6821,281,84573000,3817,5,0,14
65807,32903,65806,281,6821,15426000,1374,3,0,91
65808,32904,65809,6821,1240,62738000,2516,8,10,66
65809,32904,65808,1240,6821,37261000,3298,1,0,15
65810,32905,65811,6822,334,30987000,2601,7,0,37
65811,32905,65810,334,6822,69012000,2441,8,10,92
65812,32906,65813,6822,6553,11183000,3843,9,0,73
65813,32906,65812,6553,6822,88815000,1559,9,0,28
65814,32907,65815,6822,458,66576000,2326,3,0,79
65815,32907,65814,458,6822,33423000,4033,2,100,91
65816,32908,65817,6823,4286,93694000,2674,8,0,77
65817,32908,65816,4286,6823,6306000,2444,2,10,43
65818,32909,65819,6823,3337,43688000,3300,7,0,84
65819,32909,65818,3337,6823,56310000,1761,6,0,71
65820,32910,65821,6823,3283,43460000,4984,8,10,28
65821,32910,65820,3283,6823,56540000,2061,5,10,27
65822,32911,65823,6824,4254,96493000,2831,1,0,12
65823,32911,65822,4254,6824,3506000,2079,7,10,96
65824,32912,65825,6824,4855,11291000,2110,6,0,63
65825,32912,65824,4855,6824,88710000,1702,3,0,82
65826,32913,65827,6824,356,12000000,3305,7,0,79
65827,32913,65826,356,6824,87999000,2318,7,0,35
65828,32914,65829,6825,334,63952000,2876,9,0,12
65829,32914,65828,334,6825,36049000,3444,6,0,11
65830,32915,65831,6825,5744,54174000,1114,7,1000,44
65831,32915,65830,5744,6825,45824000,3572,1,0,49
65832,32916,65833,6825,3074,59736000,2097,2,100,17
65833,32916,65832,3074,6825,40262000,2008,6,10,38
65834,32917,65835,6826,4666,88997000,1724,3,0,93
65835,32917,65834,4666,6826,11002000,1093,6,0,73
65836,32918,65837,6826,4601,24932000,3273,4,0,45
65837,32918,65836,4601,6826,75068000,4629,9,0,90
65838,32919,65839,6826,1540,27043000,4667,3,1000,34
65839,32919,65838,1540,6826,72957000,4166,8,0,88
65840,32920,65841,6827,1939,96846000,2889,4,0,57
65841,32920,65840,1939,6827,3154000,3839,4,10,72
65842,32921,65843,6827,342,91821000,3356,1,0,11
65843,32921,65842,342,6827,8178000,3260,9,1000,38
65844,32922,65845,6827,1618,55612000,4253,7,10,21
65845,32922,65844,1618,6827,44386000,4852,2,0,20
65846,32923,65847,6828,64,2955000,1931,1,0,14
65847,32923,65846,64,6828,97043000,4844,3,0,74
65848,32924,65849,6828,5375,34805000,3023,8,0,26
65849,32924,65848,5375,6828,65195000,3756,7,0,65
65850,32925,65851,6828,349,4207000,4473,8,0,14
65851,32925,65850,349,6828,95792000,3549,7,10,39
65852,32926,65853,6829,207,90973000,4369,6,0,53
65853,32926,65852,207,6829,9028000,3874,2,10,91
65854,32927,65855,6829,4014,83863000,4507,4,0,44
65855,32927,65854,4014,6829,16136000,4422,5,0,65
65856,32928,65857,6829,54,68204000,1760,5,0,88
65857,32928,65856,54,6829,31794000,1522,1,1000,12
65858,32929,65859,6830,2010,39508000,1721,9,0,94
65859,32929,65858,2010,6830,60492000,2551,3,1000,25
65860,32930,65861,6830,3605,71997000,4245,7,100,25
65861,32930,65860,3605,6830,28002000,3956,2,0,34
65862,32931,65863,6830,2640,48803000,2752,1,0,87
65863,32931,65862,2640,6830,51197000,4456,8,100,90
65864,32932,65865,6831,2010,45650000,3144,4,0,99
65865,32932,65864,2010,6831,54350000,1145,1,0,85
65866,32933,65867,6831,345,70414000,1129,5,0,71
65867,32933,65866,345,6831,29587000,3803,3,0,20
65868,32934,65869,6831,194,15119000,1599,3,0,98
65869,32934,65868,194,6831,84880000,1458,5,0,27
65870,32935,65871,6832,4897,43611000,4489,5,0,82
65871,32935,65870,4897,6832,56388000,4827,3,0,64
65872,32936,65873,6832,6664,57359000,1308,5,10,99
65873,32936,65872,6664,6832,42641000,1174,7,0,60
65874,32937,65875,6832,1940,89628000,1235,6,0,61
65875,32937,65874,1940,6832,10371000,2228,8,0,50
65876,32938,65877,6833,217,74674000,1434,6,0,37
65877,32938,65876,217,6833,25326000,1641,5,0,56
65878,32939,65879,6833,2304,32492000,4962,1,10,17
65879,32939,65878,2304,6833,67508000,4889,6,1000,71
65880,32940,65881,6833,458,39423000,1676,3,0,18
65881,32940,65880,458,6833,60577000,3249,5,0,50
65882,32941,65883,6834,5975,29180000,2142,4,10,24
65883,32941,65882,5975,6834,70821000,3229,3,100,10
65884,32942,65885,6834,54,77308000,2412,6,10,25
65885,32942,65884,54,6834,22691000,3130,1,10,20
65886,32943,65887,6834,1842,83279000,4312,4,0,35
65887,32943,65886,1842,6834,16720000,3737,9,0,72
65888,32944,65889,6835,168,78910000,4984,7,0,63
65889,32944,65888,168,6835,21089000,1455,9,0,75
65890,32945,65891,6835,2995,65878000,4333,3,0,30
65891,32945,65890,2995,6835,34123000,2249,5,10,31
65892,32946,65893,6835,3164,30028000,3241,2,0,97
65893,32946,65892,3164,6835,69972000,1072,2,0,81
65894,32947,65895,6836,112,68953000,4429,5,10,51
65895,32947,65894,112,6836,31048000,3737,5,0,88
65896,32948,65897,6836,349,8269000,2311,7,0,92
65897,32948,65896,349,6836,91730000,4974,7,0,64
65898,32949,65899,6836,343,89214000,2544,8,10,58
65899,32949,65898,343,6836,10786000,4587,4,0,86
65900,32950,65901,6837,355,4069000,4208,1,0,81
65901,32950,65900,355,6837,95931000,4763,8,0,25
65902,32951,65903,6837,2761,41077000,4358,5,0,95
65903,32951,65902,2761,6837,58925000,1485,4,0,53
65904,32952,65905,6837,227,4773000,4312,4,0,67
65905,32952,65904,227,6837,95228000,4373,1,0,21
65906,32953,65907,6838,599,42330000,3678,2,0,25
65907,32953,65906,599,6838,57670000,3713,2,0,83
65908,32954,65909,6838,332,38986000,1101,5,0,69
65909,32954,65908,332,6838,61014000,1842,4,10,49
65910,32955,65911,6838,2728,11101000,2561,1,10,69
65911,32955,65910,2728,6838,88900000,2213,4,0,91
65912,32956,65913,6839,862,32941000,4159,2,0,48
65913,32956,65912,862,6839,67059000,4043,9,0,12
65914,32957,65915,6839,352,51713000,4968,3,0,79
65915,32957,65914,352,6839,48286000,4285,8,10,18
65916,32958,65917,6839,344,47122000,4535,2,0,34
65917,32958,65916,344,6839,52878000,3210,9,10,97
65918,32959,65919,6840,511,6930000,4080,3,0,58
65919,32959,65918,511,6840,93070000,4915,9,0,30
65920,32960,65921,6840,1940,69051000,3169,3,0,15
65921,32960,65920,1940,6840,30947000,3000,5,0,91
65922,32961,65923,6840,46,16593000,4615,6,0,10
65923,32961,65922,46,6840,83405000,3108,9,0,58
65924,32962,65925,6841,334,38536000,4291,5,10,45
65925,32962,65924,334,6841,61465000,4055,1,0,32
65926,32963,65927,6841,3581,68499000,4719,8,0,48
65927,32963,65926,3581,6841,31500000,1187,4,10,89
65928,32964,65929,6841,192,54735000,3131,9,0,46
65929,32964,65928,192,6841,45266000,3735,6,0,66
65930,32965,65931,6842,6770,18218000,1056,8,0,95
65931,32965,65930,6770,6842,81782000,3219,2,0,53
65932,32966,65933,6842,17,95539000,4777,2,10,23
65933,32966,65932,17,6842,4460000,4649,1,0,53
65934,32967,65935,6842,6485,1288000,4172,3,0,68
65935,32967,65934,6485,6842,98711000,4649,5,1000,19
65936,32968,65937,6843,468,64969000,3091,9,1000,33
65937,32968,65936,468,6843,35030000,3954,5,0,27
65938,32969,65939,6843,1784,22502000,3049,9,0,88
65939,32969,65938,1784,6843,77500000,4230,4,0,96
65940,32970,65941,6843,130,51033000,1428,5,0,37
65941,32970,65940,130,6843,48966000,2931,1,10,51
65942,32971,65943,6844,4254,78381000,1131,3,0,79
65943,32971,65942,4254,6844,21619000,4312,6,10,76
65944,32972,65945,6844,418,82206000,2590,3,10,82
65945,32972,65944,418,6844,17793000,3459,9,100,75
65946,32973,65947,6844,4100,41392000,1333,5,0,74
65947,32973,65946,4100,6844,58609000,1854,3,0,75
65948,32974,65949,6845,356,43630000,2723,5,0,57
65949,32974,65948,356,6845,56371000,1759,9,0,98
65950,32975,65951,6845,77,93198000,3238,7,10,38
65951,32975,65950,77,6845,6802000,1640,1,0,65
65952,32976,65953,6845,854,75184000,1166,5,10,40
65953,32976,65952,854,6845,24814000,1743,8,10,11
65954,32977,65955,6846,87,41721000,1634,3,0,70
65955,32977,65954,87,6846,58277000,1628,9,1000,18
65956,32978,65957,6846,4724,88531000,4140,1,100,38
65957,32978,65956,4724,6846,11468000,3863,8,0,68
65958,32979,65959,6846,1226,45613000,4621,7,0,36
65959,32979,65958,1226,6846,54388000,4201,1,0,25
65960,32980,65961,6847,4078,83650000,3099,4,0,73
65961,32980,65960,4078,6847,16349000,4287,2,0,25
65962,32981,65963,6847,5114,6931000,2624,8,0,47
65963,32981,65962,5114,6847,93069000,2048,8,0,51
65964,32982,65965,6847,6729,74009000,2933,1,0,67
65965,32982,65964,6729,6847,25989000,2842,3,0,65
65966,32983,65967,6848,4572,80063000,2723,1,100,57
65967,32983,65966,4572,6848,19938000,1117,1,0,86
65968,32984,65969,6848,3187,56826000,3579,1,0,77
65969,32984,65968,3187,6848,43172000,1481,9,10,82
65970,32985,65971,6848,350,27218000,1434,2,0,51
65971,32985,65970,350,6848,72780000,1917,6,0,61
